STITCH,Gene
CID000060795,1813
CID000060795,1232
CID000060795,1233
CID000060795,170572
CID000060795,1132
CID000060795,1131
CID000060795,1238
CID000060795,1134
CID000060795,2837
CID000060795,2835
CID000060795,2834
CID000060795,2832
CID000060795,2831
CID000060795,2830
CID000060795,344561
CID000060795,2652
CID000060795,5734
CID000060795,5737
CID000060795,5243
CID000060795,1241
CID000060795,8811
CID000060795,3351
CID000060795,83550
CID000060795,83551
CID000060795,623
CID000060795,2861
CID000060795,64106
CID000060795,3352
CID000060795,339403
CID000060795,153
CID000060795,3757
CID000060795,7852
CID000060795,3269
CID000060795,83873
CID000060795,152
CID000060795,6532
CID000060795,6530
CID000060795,6531
CID000060795,155
CID000060795,9038
CID000060795,134864
CID000060795,64582
CID000060795,4829
CID000060795,3359
CID000060795,5540
CID000060795,3361
CID000060795,3362
CID000060795,3363
CID000060795,186
CID000060795,187
CID000060795,185
CID000060795,2587
CID000060795,9293
CID000060795,5021
CID000060795,57007
CID000060795,4986
CID000060795,10316
CID000060795,8477
CID000060795,4157
CID000060795,84109
CID000060795,2925
CID000060795,5956
CID000060795,6752
CID000060795,6753
CID000060795,350383
CID000060795,6751
CID000060795,6754
CID000060795,6755
CID000060795,2693
CID000060795,151
CID000060795,150
CID000060795,2862
CID000060795,2863
CID000060795,887
CID000060795,886
CID000060795,554
CID000060795,4886
CID000060795,552
CID000060795,59340
CID000060795,3062
CID000060795,3061
CID000060795,4923
CID000060795,1816
CID000060795,5729
CID000060795,4161
CID000060795,4160
CID000060795,11245
CID000060795,7201
CID000060795,139760
CID000060795,146
CID000060795,147
CID000060795,134391
CID000060795,140
CID000060795,51289
CID000060795,611
CID000060795,1133
CID000060795,148
CID000060795,3355
CID000060795,3354
CID000060795,3357
CID000060795,3356
CID000060795,5731
CID000060795,3350
CID000060795,5733
CID000060795,5732
CID000060795,200909
CID000060795,5739
CID000060795,3358
CID000060795,23620
CID000060795,5995
CID000060795,56413
CID000060795,1812
CID000060795,6915
CID000060795,4158
CID000060795,4159
CID000060795,11250
CID000060795,1814
CID000060795,8484
CID000060795,81491
CID000060795,680
CID000060795,11255
CID100003449,590
CID100003449,221223
CID100003449,8824
CID100003449,57555
CID100003449,1056
CID100003449,23491
CID100003449,1066
CID100003449,57502
CID100003449,22871
CID100003449,22829
CID100003449,283848
CID100003449,54413
CID100003440,768
CID100003440,771
CID100003440,762
CID100003440,763
CID100003440,759
CID100003440,761
CID100003440,766
CID100003440,377677
CID100003440,765
CID100003440,11238
CID100003440,6906
CID100003440,760
CID100003443,9343
CID100003443,63931
CID100003443,6224
CID100003443,6207
CID100003443,79631
CID100003443,51021
CID100003443,51023
CID100003443,85476
CID100003443,6187
CID100003443,6205
CID100003443,51116
CID100003443,6183
CID100003443,51081
CID100003443,55173
CID100003443,6228
CID100003443,6208
CID100003443,6209
CID100003443,6188
CID100003443,84340
CID100003443,6193
CID100003443,55272
CID100003443,1938
CID100003443,64960
CID100003443,64963
CID100003443,64965
CID100003443,64968
CID100003443,64969
CID100003443,55168
CID100003443,6217
CID100003443,6210
CID100003443,6235
CID100003443,8647
CID100003446,586
CID100003446,587
CID100003446,781
CID100003446,57685
CID100003446,9254
CID100003446,93589
CID100003446,55799
CID100005533,1269
CID100005533,124274
CID100005533,2849
CID100005533,2847
CID100005533,2844
CID100005533,2845
CID100005533,2842
CID100005533,54112
CID100005533,136
CID100005533,135
CID100005533,134
CID100005533,10692
CID100005533,118442
CID100005533,55117
CID100005533,9287
CID100005533,9283
CID100005533,28968
CID100005533,4985
CID100005533,4987
CID100005533,10663
CID100005533,4988
CID100005533,388662
CID100005533,4889
CID100005533,221391
CID100005533,2850
CID100005533,84539
CID100005533,84634
CID100005533,4887
CID100005533,54329
CID100005533,54328
CID100005533,10886
CID100005533,10887
CID100005533,729230
CID100005533,23566
CID100005533,10888
CID100005533,9170
CID100005533,6010
CID100005533,56923
CID100005533,83873
CID100005533,2798
CID100005533,128674
CID100005533,10803
CID100005533,319100
CID100005533,23596
CID100005533,94233
CID100005533,3274
CID100005533,285601
CID100005533,2827
CID100005533,53831
CID100005533,1902
CID100005533,9152
CID100005533,338557
CID100005533,1234
CID100005533,64582
CID100005533,1230
CID100005533,1813
CID100005533,1232
CID100005533,1233
CID100005533,54716
CID100005533,1238
CID100005533,7852
CID100005533,2837
CID100005533,2835
CID100005533,2834
CID100005533,2832
CID100005533,2831
CID100005533,2830
CID100005533,344561
CID100005533,2652
CID100005533,3354
CID100005533,5737
CID100005533,1241
CID100005533,8811
CID100005533,3351
CID100005533,83550
CID100005533,83551
CID100005533,623
CID100005533,2861
CID100005533,64106
CID100005533,3352
CID100005533,339403
CID100005533,153
CID100005533,6536
CID100005533,3269
CID100005533,6534
CID100005533,6535
CID100005533,6532
CID100005533,6533
CID100005533,6530
CID100005533,6531
CID100005533,155
CID100005533,9038
CID100005533,134864
CID100005533,6538
CID100005533,6539
CID100005533,554
CID100005533,4829
CID100005533,5540
CID100005533,3361
CID100005533,3362
CID100005533,3363
CID100005533,186
CID100005533,187
CID100005533,185
CID100005533,2587
CID100005533,9293
CID100005533,5021
CID100005533,57007
CID100005533,4986
CID100005533,56413
CID100005533,10316
CID100005533,340024
CID100005533,6529
CID100005533,8477
CID100005533,4157
CID100005533,84109
CID100005533,2925
CID100005533,5956
CID100005533,6752
CID100005533,6753
CID100005533,350383
CID100005533,6751
CID100005533,6754
CID100005533,6755
CID100005533,2693
CID100005533,11254
CID100005533,151
CID100005533,150
CID100005533,2862
CID100005533,2863
CID100005533,887
CID100005533,886
CID100005533,348932
CID100005533,4886
CID100005533,552
CID100005533,59340
CID100005533,3062
CID100005533,3061
CID100005533,152
CID100005533,27201
CID100005533,4923
CID100005533,1816
CID100005533,5729
CID100005533,4161
CID100005533,4160
CID100005533,11245
CID100005533,7201
CID100005533,139760
CID100005533,146
CID100005533,147
CID100005533,134391
CID100005533,140
CID100005533,51289
CID100005533,611
CID100005533,148
CID100005533,3355
CID100005533,5734
CID100005533,3357
CID100005533,3356
CID100005533,5731
CID100005533,3350
CID100005533,5733
CID100005533,5732
CID100005533,5739
CID100005533,3358
CID100005533,23620
CID100005533,5995
CID100005533,6915
CID100005533,1812
CID100005533,6540
CID100005533,4158
CID100005533,4159
CID100005533,11250
CID100005533,1814
CID100005533,8484
CID100005533,81491
CID100005533,680
CID100005533,11255
CID100005530,100287362
CID100005530,10699
CID100005530,64063
CID100005530,132724
CID100005530,3250
CID100005530,80975
CID100005530,5624
CID100005530,2155
CID100005530,25823
CID100005530,1675
CID100005530,2158
CID100005530,2159
CID100005530,1991
CID100005530,2999
CID100005530,377047
CID100005530,28983
CID100005530,7113
CID100005530,3249
CID100005530,341350
CID100005530,29122
CID100005530,1557
CID100005530,339967
CID100005530,26085
CID100005530,25891
CID100005530,3240
CID100005530,2147
CID100005530,4485
CID100005530,11223
CID100005530,25818
CID100005530,3002
CID100005530,136242
CID100005530,136541
CID100005530,63036
CID100005530,56649
CID100005530,4129
CID100005530,4128
CID100005530,3026
CID100005530,146547
CID100005530,389208
CID100005530,284366
CID100005530,10136
CID100005530,3816
CID100005530,3817
CID100005530,3818
CID100005530,55554
CID100005530,345062
CID100005530,64699
CID100005530,440387
CID100005530,5328
CID100005530,6768
CID100005530,339906
CID100005530,83886
CID100005530,2161
CID100005530,2160
CID100005530,3004
CID100005530,3001
CID100005530,3003
CID100005530,6531
CID100005530,134864
CID100005530,8492
CID100005530,11012
CID100005530,10858
CID100005530,9407
CID100005530,1506
CID100005530,3083
CID100005530,1215
CID100005530,360200
CID100005530,566
CID100005530,11330
CID100005530,23430
CID100005530,23436
CID100005530,221191
CID100005530,9622
CID100005530,5655
CID100005530,5652
CID100005530,5653
CID100005530,5650
CID100005530,5651
CID100005530,51032
CID100005530,1990
CID100005530,5340
CID100005530,43847
CID100005530,51279
CID100005530,203074
CID100005530,1511
CID100005530,43849
CID100005530,339501
CID100005530,283471
CID100005530,344805
CID100005530,7177
CID100005530,5646
CID100005530,49
CID100005530,354
CID100005530,260429
CID100005530,3350
CID100005530,3358
CID100005530,84000
CID100005530,400668
CID100005530,339105
CID100005530,3426
CID100005530,8858
CID100005530,10942
CID100002610,6565
CID100002610,9376
CID100002617,9376
CID000041693,1269
CID000041693,124274
CID000041693,2849
CID000041693,2847
CID000041693,2844
CID000041693,2845
CID000041693,2842
CID000041693,54112
CID000041693,136
CID000041693,135
CID000041693,134
CID000041693,10692
CID000041693,9287
CID000041693,9283
CID000041693,4985
CID000041693,4987
CID000041693,10663
CID000041693,4988
CID000041693,27201
CID000041693,4889
CID000041693,221391
CID000041693,2850
CID000041693,84539
CID000041693,84634
CID000041693,4887
CID000041693,54329
CID000041693,54328
CID000041693,10886
CID000041693,10887
CID000041693,729230
CID000041693,23566
CID000041693,10888
CID000041693,9170
CID000041693,6010
CID000041693,56923
CID000041693,2798
CID000041693,128674
CID000041693,10803
CID000041693,319100
CID000041693,23596
CID000041693,94233
CID000041693,3274
CID000041693,285601
CID000041693,2827
CID000041693,53831
CID000041693,1902
CID000041693,338557
CID000041693,1234
CID000041693,1230
CID000041693,1813
CID000041693,1232
CID000041693,1233
CID000041693,1238
CID000041693,2837
CID000041693,2835
CID000041693,2834
CID000041693,2832
CID000041693,2831
CID000041693,2830
CID000041693,344561
CID000041693,2652
CID000041693,3354
CID000041693,5737
CID000041693,1241
CID000041693,8811
CID000041693,3351
CID000041693,83550
CID000041693,3350
CID000041693,623
CID000041693,2861
CID000041693,64106
CID000041693,3352
CID000041693,339403
CID000041693,153
CID000041693,7852
CID000041693,83873
CID000041693,152
CID000041693,155
CID000041693,9038
CID000041693,134864
CID000041693,64582
CID000041693,4829
CID000041693,5540
CID000041693,3361
CID000041693,3362
CID000041693,3363
CID000041693,186
CID000041693,187
CID000041693,185
CID000041693,2587
CID000041693,9293
CID000041693,5021
CID000041693,57007
CID000041693,4986
CID000041693,118442
CID000041693,8477
CID000041693,4157
CID000041693,84109
CID000041693,5346
CID000041693,2925
CID000041693,5956
CID000041693,6752
CID000041693,6753
CID000041693,350383
CID000041693,6751
CID000041693,6754
CID000041693,6755
CID000041693,2693
CID000041693,151
CID000041693,150
CID000041693,2862
CID000041693,2863
CID000041693,887
CID000041693,886
CID000041693,554
CID000041693,4886
CID000041693,552
CID000041693,59340
CID000041693,3062
CID000041693,3061
CID000041693,4923
CID000041693,1816
CID000041693,5729
CID000041693,4161
CID000041693,4160
CID000041693,11245
CID000041693,7201
CID000041693,139760
CID000041693,146
CID000041693,147
CID000041693,134391
CID000041693,140
CID000041693,51289
CID000041693,611
CID000041693,148
CID000041693,3355
CID000041693,5734
CID000041693,3357
CID000041693,3356
CID000041693,5731
CID000041693,10316
CID000041693,5733
CID000041693,5732
CID000041693,5739
CID000041693,3358
CID000041693,23620
CID000041693,5995
CID000041693,56413
CID000041693,1812
CID000041693,6915
CID000041693,4158
CID000041693,4159
CID000041693,11250
CID000041693,1814
CID000041693,8484
CID000041693,81491
CID000041693,83551
CID000041693,680
CID000041693,11255
CID000004066,1128
CID000004066,1129
CID000004066,1133
CID000004066,1132
CID000004066,1131
CID000004066,3269
CID000638678,1269
CID000638678,124274
CID000638678,2849
CID000638678,2847
CID000638678,2844
CID000638678,2845
CID000638678,2842
CID000638678,54112
CID000638678,136
CID000638678,135
CID000638678,134
CID000638678,10692
CID000638678,9287
CID000638678,9283
CID000638678,4985
CID000638678,4987
CID000638678,10663
CID000638678,4988
CID000638678,27201
CID000638678,4889
CID000638678,221391
CID000638678,2850
CID000638678,84539
CID000638678,84634
CID000638678,4887
CID000638678,54329
CID000638678,54328
CID000638678,10886
CID000638678,10887
CID000638678,729230
CID000638678,23566
CID000638678,10888
CID000638678,9170
CID000638678,6010
CID000638678,56923
CID000638678,2798
CID000638678,128674
CID000638678,10803
CID000638678,319100
CID000638678,23596
CID000638678,94233
CID000638678,3274
CID000638678,285601
CID000638678,2827
CID000638678,53831
CID000638678,1902
CID000638678,338557
CID000638678,1234
CID000638678,1230
CID000638678,1813
CID000638678,1232
CID000638678,1233
CID000638678,1238
CID000638678,2837
CID000638678,2835
CID000638678,2834
CID000638678,2832
CID000638678,2831
CID000638678,2830
CID000638678,344561
CID000638678,2652
CID000638678,3354
CID000638678,5737
CID000638678,1241
CID000638678,8811
CID000638678,3351
CID000638678,83550
CID000638678,3350
CID000638678,623
CID000638678,2861
CID000638678,64106
CID000638678,3352
CID000638678,339403
CID000638678,153
CID000638678,7852
CID000638678,83873
CID000638678,152
CID000638678,155
CID000638678,9038
CID000638678,134864
CID000638678,64582
CID000638678,4829
CID000638678,5540
CID000638678,3361
CID000638678,3362
CID000638678,3363
CID000638678,186
CID000638678,187
CID000638678,185
CID000638678,2587
CID000638678,9293
CID000638678,5021
CID000638678,57007
CID000638678,4986
CID000638678,118442
CID000638678,8477
CID000638678,4157
CID000638678,84109
CID000638678,2925
CID000638678,5956
CID000638678,6752
CID000638678,6753
CID000638678,350383
CID000638678,6751
CID000638678,6754
CID000638678,6755
CID000638678,2693
CID000638678,151
CID000638678,150
CID000638678,2862
CID000638678,2863
CID000638678,887
CID000638678,886
CID000638678,554
CID000638678,4886
CID000638678,552
CID000638678,59340
CID000638678,3062
CID000638678,3061
CID000638678,4923
CID000638678,1816
CID000638678,5729
CID000638678,4161
CID000638678,4160
CID000638678,11245
CID000638678,7201
CID000638678,139760
CID000638678,146
CID000638678,147
